Maninjau2 Suhu,02/12/2020,4:48:51 PM,,,,,,,,,,,,,,,,,,,,
Date,Time,-1m,0m,2m,4m,6m,8m,10m,12m,14m,16m,18m,20m,22m,28m,30m,40m,42m,50m,52m,60m,62m
15/01/2020, 16:50:14,31.3125,29.9593,28.6443,27.8992,27.8558,27.7878,27.5814,27.4623,27.4718,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 16:55:14,31.75,29.9593,28.7063,27.9608,27.8558,27.7878,27.5814,27.4623,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:00:14,32,29.8972,28.7063,27.8992,27.8558,27.7878,27.5814,27.4623,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:05:14,31.625,29.8972,28.6443,27.8992,27.8558,27.7878,27.6433,27.4623,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:10:13,31.0625,29.8972,28.7683,27.8992,27.8558,27.7878,27.6433,27.4623,27.4718,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:20:15,31.3125,29.8972,28.6443,27.8376,27.8558,27.7878,27.6433,27.4623,27.4099,27.4101,27.3825,27.3578,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:25:13,32.1875,29.8972,28.7063,27.8376,27.8558,27.7878,27.6433,27.5241,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:30:14,31.75,29.8972,28.6443,27.8376,27.8558,27.7878,27.6433,27.5241,27.4099,27.4101,27.3825,27.3578,27.2268,27.0253,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:35:14,31,29.7731,28.5822,27.8376,27.8558,27.7878,27.6433,27.5241,27.4099,27.4101,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:40:14,31.0625,29.7111,28.6443,27.8376,27.8558,27.7878,27.6433,27.5241,27.4099,27.4101,27.3825,27.3578,27.2885,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:45:14,30.5625,29.5869,28.5822,27.8992,27.8558,27.8496,27.6433,27.5241,27.4099,27.4101,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 17:50:14,29.9375,29.5869,28.5202,27.8992,27.8558,27.8496,27.6433,27.4623,27.4099,27.4101,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 18:00:14,29.6875,29.5869,28.5202,27.8992,27.8558,27.8496,27.6433,27.5241,27.4099,27.3484,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 18:05:14,29.1875,29.5869,28.4582,27.8376,27.794,27.8496,27.6433,27.4623,27.4099,27.4101,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 18:15:14,29.1875,29.5249,28.4582,27.8992,27.8558,27.8496,27.6433,27.4623,27.4099,27.4101,27.3825,27.3578,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 18:25:13,28.625,29.4628,28.4582,27.8376,27.794,27.8496,27.6433,27.5241,27.4099,27.3484,27.3825,27.3578,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 18:40:13,27.6875,29.4628,28.4582,27.8376,27.794,27.8496,27.7052,27.4623,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 18:45:14,27.625,29.4628,28.3962,27.8376,27.794,27.8496,27.7052,27.4623,27.4099,27.3484,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:00:15,27.1875,29.4008,28.3962,27.7761,27.794,27.8496,27.7052,27.4623,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:05:14,27.1875,29.3387,28.3962,27.7761,27.794,27.8496,27.6433,27.4006,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:10:14,26.875,29.2767,28.3962,27.7761,27.794,27.8496,27.6433,27.4006,27.4099,27.3484,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:15:14,26.5,29.2767,28.3341,27.8376,27.794,27.7878,27.6433,27.4006,27.4099,27.3484,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:20:14,26.5,29.2146,28.3341,27.8992,27.794,27.7878,27.6433,27.4006,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:25:14,26.6875,29.2146,28.3962,27.8376,27.794,27.7878,27.7052,27.4006,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:35:13,26.4375,29.1526,28.3962,27.8992,27.794,27.7878,27.7052,27.4006,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.9353,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:40:13,26.375,29.0905,28.3341,27.8992,27.794,27.7878,27.7052,27.4623,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:45:13,26.375,29.0905,28.2721,27.8992,27.794,27.7878,27.7052,27.4623,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 19:50:13,26.4375,29.0905,28.2721,27.8376,27.794,27.7878,27.7052,27.4623,27.4099,27.4101,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 20:00:14,26.4375,28.9664,28.2721,27.8376,27.794,27.7878,27.7052,27.4623,27.4099,27.3484,27.3825,27.2965,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 20:05:14,26.375,28.9664,28.2721,27.8376,27.794,27.7878,27.7052,27.4623,27.4099,27.4101,27.3825,27.3578,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 20:10:14,26.125,28.9664,28.2721,27.8376,27.7321,27.7878,27.7052,27.4623,27.4099,27.4101,27.3825,27.3578,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 20:15:14,26.1875,28.9043,28.2101,27.8992,27.794,27.7878,27.7052,27.4623,27.4099,27.3484,27.3825,27.3578,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 20:25:15,26.625,28.7182,28.2721,27.8376,27.794,27.7878,27.7052,27.4623,27.4099,27.4101,27.3825,27.3578,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 20:30:14,26.1875,28.6561,28.2721,27.8376,27.7321,27.7878,27.7052,27.4623,27.4099,27.3484,27.3825,27.3578,27.1651,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 20:45:13,26,28.532,28.1481,27.8376,27.7321,27.7878,27.7052,27.4623,27.4099,27.3484,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 20:55:13,26.5625,28.532,28.1481,27.8376,27.794,27.7878,27.7052,27.4623,27.4099,27.4101,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 21:00:13,25.9375,28.4699,28.1481,27.8376,27.794,27.7878,27.7052,27.4623,27.4099,27.3484,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 21:10:14,25.5625,28.4079,28.1481,27.7761,27.7321,27.7878,27.7052,27.4006,27.4099,27.4101,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 21:15:14,25.4375,28.4079,28.1481,27.7761,27.794,27.7878,27.7052,27.4006,27.4099,27.3484,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 21:20:14,25.25,28.3458,28.086,27.8376,27.794,27.7878,27.7052,27.4006,27.4099,27.3484,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 21:25:14,25.3125,28.2838,28.086,27.8992,27.794,27.7878,27.7052,27.4006,27.4099,27.4101,27.3825,27.3578,27.2885,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 21:30:14,25.0625,28.2838,28.086,27.8376,27.794,27.7878,27.7052,27.4006,27.4099,27.3484,27.3825,27.3578,27.2885,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 22:15:19,25.1875,28.1597,27.962,27.8992,27.794,27.726,27.7052,27.4623,27.4099,27.4101,27.3825,27.3578,27.2885,27.0253,26.996,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 22:20:19,25.3125,28.2217,27.962,27.8376,27.794,27.726,27.7052,27.4623,27.4099,27.4101,27.3825,27.3578,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 22:50:18,25.4375,28.1597,27.962,27.8376,27.794,27.7878,27.7052,27.4623,27.4718,27.4101,27.3825,27.3578,27.2885,27.0865,27.0568,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 22:55:18,25.375,28.1597,27.962,27.8376,27.794,27.7878,27.6433,27.5241,27.4718,27.4101,27.3825,27.3578,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:00:18,25.375,28.1597,27.962,27.8376,27.794,27.7878,27.6433,27.5241,27.4718,27.4101,27.3825,27.3578,27.2885,27.0865,27.0568,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:05:18,25,28.0976,27.962,27.7761,27.794,27.7878,27.6433,27.5241,27.4718,27.4101,27.3825,27.3578,27.2885,27.0253,27.1175,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:10:18,25,28.0976,27.962,27.7761,27.794,27.7878,27.6433,27.4623,27.4718,27.4101,27.3825,27.3578,27.2885,27.0865,27.0568,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:15:18,24.9375,28.0976,27.962,27.8376,27.794,27.726,27.6433,27.5241,27.4718,27.4101,27.3825,27.3578,27.2885,27.0865,27.1175,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:20:18,24.875,28.0355,27.9,27.7761,27.794,27.7878,27.6433,27.5241,27.4718,27.4101,27.3825,27.3578,27.2885,27.0865,27.1175,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:25:19,24.9375,28.0355,27.9,27.7761,27.794,27.726,27.6433,27.5241,27.4718,27.4101,27.3825,27.3578,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:30:19,24.6875,28.0355,27.9,27.7761,27.7321,27.726,27.6433,27.5241,27.4718,27.4101,27.3825,27.3578,27.2885,27.0865,27.0568,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:35:18,24.875,28.0355,27.9,27.7145,27.7321,27.726,27.6433,27.5241,27.4718,27.4101,27.3825,27.3578,27.2885,27.0865,27.0568,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:40:19,25,28.0355,27.9,27.7145,27.7321,27.726,27.6433,27.4623,27.4718,27.4101,27.3825,27.3578,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
15/01/2020, 23:55:18,24.8125,27.9735,27.9,27.7145,27.6702,27.726,27.5814,27.4006,27.4099,27.3484,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:00:18,24.5625,27.9735,27.9,27.7145,27.6702,27.726,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:05:18,24.5625,27.9735,27.8379,27.7145,27.6702,27.726,27.5195,27.4006,27.4099,27.4101,27.3209,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:10:18,24.625,27.9735,27.8379,27.7145,27.6702,27.726,27.5195,27.4006,27.4099,27.3484,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:15:18,24.6875,27.9114,27.8379,27.7761,27.6702,27.726,27.4576,27.4006,27.4099,27.4101,27.3209,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:25:18,24.625,27.9114,27.8379,27.7761,27.6702,27.726,27.5195,27.4006,27.4099,27.3484,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:30:18,24.75,27.9114,27.8379,27.7145,27.6702,27.726,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:35:19,24.5625,27.9114,27.7759,27.7145,27.6702,27.726,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:40:19,24.625,27.9114,27.8379,27.6529,27.6702,27.6642,27.5195,27.4006,27.4099,27.4101,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:50:18,24.8125,27.8494,27.8379,27.7145,27.6702,27.6642,27.4576,27.4006,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 00:55:18,24.5625,27.8494,27.7759,27.7145,27.6702,27.726,27.4576,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 01:05:14,25.0625,27.7873,27.8379,27.7761,27.6702,27.726,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.1175,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 01:10:14,24.8125,27.7873,27.8379,27.7145,27.6702,27.726,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,27.0253,27.1175,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 01:20:13,24.625,27.7873,27.8379,27.7145,27.6702,27.6642,27.4576,27.4006,27.4099,27.3484,27.3825,27.2965,27.2885,27.0865,27.1175,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 01:25:13,24.5,27.7873,27.8379,27.7145,27.7321,27.726,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.1175,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 01:30:13,24.4375,27.7873,27.7759,27.7145,27.7321,27.726,27.5814,27.4006,27.4099,27.3484,27.3825,27.3578,27.2885,27.0253,27.1175,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 01:35:13,24.25,27.7873,27.7759,27.7145,27.6702,27.6642,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.1175,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 01:40:13,24.25,27.7873,27.7759,27.7145,27.7321,27.6642,27.5195,27.4006,27.4099,27.3484,27.3825,27.3578,27.2885,27.0253,27.1175,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 01:45:14,24.125,27.7253,27.7759,27.7145,27.7321,27.726,27.5814,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 01:50:14,24.5625,27.7253,27.7759,27.7145,27.7321,27.726,27.5814,27.4006,27.4099,27.3484,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 02:10:15,24.4375,27.7253,27.7759,27.7145,27.7321,27.726,27.5814,27.4006,27.4099,27.3484,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 02:15:14,24.4375,27.7253,27.7759,27.7145,27.7321,27.726,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 02:20:14,24.4375,27.7253,27.7759,27.7145,27.7321,27.726,27.5814,27.4623,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 02:25:14,24.5,27.7253,27.7759,27.7761,27.7321,27.726,27.5814,27.4623,27.4099,27.4101,27.3825,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 02:30:13,24.5625,27.7253,27.7759,27.7761,27.7321,27.7878,27.5814,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 02:35:13,24.5625,27.7253,27.7759,27.7145,27.7321,27.726,27.5814,27.4006,27.4099,27.3484,27.3209,27.2965,27.2268,26.9642,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 02:40:13,24.5625,27.7253,27.7759,27.7145,27.7321,27.726,27.5195,27.4006,27.4099,27.3484,27.3825,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 02:45:13,24.5,27.7253,27.7759,27.7145,27.7321,27.6642,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,26.9642,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 02:50:13,24.5625,27.6632,27.7759,27.7145,27.7321,27.6642,27.4576,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,26.9642,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 03:00:14,24.125,27.7253,27.7759,27.7145,27.7321,27.726,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 03:05:14,24.3125,27.7253,27.7759,27.7145,27.7321,27.726,27.5814,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,26.9642,26.9353,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 03:10:14,24.25,27.7253,27.7759,27.7145,27.7321,27.726,27.5814,27.4006,27.4099,27.4101,27.3825,27.3578,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 03:15:14,24.375,27.7253,27.7759,27.7145,27.7321,27.6642,27.5814,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 03:30:14,24.4375,27.6632,27.7139,27.7145,27.6702,27.6642,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 03:35:14,24.3125,27.7253,27.7759,27.7145,27.6702,27.6642,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,26.9642,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 03:40:13,24.5,27.6632,27.7139,27.6529,27.6702,27.6642,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,26.9642,26.996,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 03:50:15,24.5625,27.6632,27.7139,27.6529,27.6702,27.6642,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 03:55:13,24.5,27.6632,27.7139,27.6529,27.6702,27.6642,27.5195,27.4006,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:00:13,24.4375,27.6632,27.7139,27.6529,27.6702,27.6642,27.4576,27.4006,27.4099,27.4101,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:10:14,24.625,27.6632,27.7139,27.6529,27.6702,27.6642,27.4576,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:15:14,24.5,27.6632,27.7139,27.6529,27.6083,27.6642,27.5195,27.4006,27.4099,27.4101,27.3825,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:20:14,24.3125,27.6011,27.7139,27.6529,27.6083,27.6642,27.5195,27.4006,27.4099,27.3484,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:25:14,24.3125,27.6632,27.7139,27.6529,27.6083,27.6642,27.5195,27.4006,27.4099,27.4101,27.3825,27.3578,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:30:14,24.25,27.6011,27.7139,27.6529,27.6083,27.6642,27.4576,27.4006,27.4099,27.3484,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:35:14,24.1875,27.6011,27.7139,27.6529,27.6083,27.6642,27.4576,27.4006,27.4099,27.3484,27.3825,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:40:14,24.0625,27.6632,27.7139,27.6529,27.6083,27.6642,27.4576,27.4006,27.4099,27.3484,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:45:14,24.3125,27.6011,27.7139,27.5914,27.6083,27.6642,27.4576,27.4006,27.4099,27.4101,27.3825,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:50:13,24.1875,27.6011,27.6519,27.5914,27.6083,27.6024,27.4576,27.4006,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 04:55:13,24.1875,27.6011,27.6519,27.5914,27.6083,27.6024,27.4576,27.4006,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:00:13,24.1875,27.6011,27.6519,27.5914,27.6083,27.6024,27.4576,27.4006,27.4099,27.4101,27.3209,27.2965,27.2268,27.0253,27.1175,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:05:13,24.25,27.6011,27.6519,27.5914,27.6083,27.6024,27.4576,27.4006,27.4099,27.4101,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:10:14,24,27.6011,27.6519,27.5914,27.6083,27.5406,27.4576,27.4006,27.4099,27.3484,27.3209,27.2965,27.2268,27.0865,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:20:14,24.5625,27.6011,27.6519,27.5914,27.6083,27.5406,27.3957,27.3388,27.4099,27.4101,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:30:15,24.625,27.6011,27.6519,27.5298,27.6083,27.5406,27.3957,27.3388,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:35:14,24.4375,27.5391,27.6519,27.5298,27.6083,27.5406,27.3957,27.3388,27.4099,27.3484,27.3209,27.2965,27.2885,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:40:14,24.25,27.5391,27.6519,27.5914,27.6083,27.5406,27.3957,27.4006,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:45:14,24.3125,27.5391,27.6519,27.5914,27.6083,27.5406,27.3957,27.3388,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:50:14,24.375,27.5391,27.6519,27.5914,27.6083,27.4788,27.3957,27.3388,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 05:55:14,24.125,27.5391,27.6519,27.5298,27.6083,27.4788,27.3957,27.3388,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 06:05:14,23.8125,27.5391,27.6519,27.5298,27.5464,27.4788,27.3957,27.3388,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 06:10:13,23.625,27.5391,27.5898,27.5298,27.5464,27.4788,27.3957,27.3388,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 06:15:14,24,27.5391,27.5898,27.5914,27.5464,27.4788,27.3957,27.3388,27.4099,27.3484,27.3209,27.2965,27.2268,26.9642,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 06:20:13,24.3125,27.5391,27.5898,27.5298,27.5464,27.4788,27.3957,27.3388,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 06:25:15,24.25,27.5391,27.5898,27.5298,27.5464,27.4788,27.3338,27.3388,27.4099,27.3484,27.3209,27.2965,27.2268,27.0253,27.0568,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 10:05:26,28.5625,28.0976,27.6519,27.5914,27.6083,27.6024,27.4576,27.4006,27.4099,27.2868,27.2593,27.2351,27.1651,26.9642,26.9353,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 10:10:15,28.9375,28.1597,27.6519,27.5914,27.6083,27.6024,27.4576,27.4006,27.4099,27.2868,27.2593,27.2351,27.1651,26.9642,26.9353,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 10:15:18,29.0625,28.1597,27.6519,27.5914,27.6083,27.6024,27.4576,27.4006,27.4099,27.2868,27.2593,27.2351,27.1651,26.9642,26.9353,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 10:20:15,28.875,28.2217,27.6519,27.5914,27.6083,27.6642,27.4576,27.4006,27.4099,27.2868,27.2593,27.2351,27.1651,26.9642,26.9353,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 10:30:15,28.6875,28.2217,27.6519,27.5914,27.6083,27.6642,27.4576,27.4006,27.4099,27.2868,27.2593,27.2351,27.1651,26.903,26.9353,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 10:45:16,29.75,28.3458,27.6519,27.5914,27.6083,27.6642,27.4576,27.4006,27.4099,27.2868,27.2593,27.2351,27.1651,26.903,26.9353,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 10:50:13,28.8125,28.4079,27.6519,27.5914,27.6083,27.6642,27.4576,27.4006,27.348,27.2868,27.2593,27.2351,27.1651,26.903,26.9353,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 10:55:16,28.625,28.4699,27.6519,27.5914,27.6083,27.6642,27.4576,27.4006,27.348,27.2868,27.2593,27.2351,27.1651,26.903,26.9353,99.9999,99.9999,99.9999,0,0,0
16/01/2020, 11:00:14,28.75,28.4699,27.6519,27.5914,27.6083,27.6642,27.4576,27.4006,27.348,27.2868,27.2593,27.2351,27.1651,26.903,26.9353,99.9999,99.9999,99.9999,0,0,0
